"","Point est.","Upper C.I."
"Omega1[Amara_aenea (S1), Amara_municipalis (S16)]",1.05935474625999,1.18882852672722
"Omega1[Amara_anthobia (S2), Amara_municipalis (S16)]",1.17398394485959,1.50457163121685
"Omega1[Amara_apricaria (S3), Amara_municipalis (S16)]",1.08885366209092,1.26506864014731
"Omega1[Amara_aulica (S4), Amara_municipalis (S16)]",1.02413453691747,1.08383227565517
"Omega1[Amara_bifrons (S5), Amara_municipalis (S16)]",1.1684196509464,1.48461553103951
"Omega1[Amara_convexior (S6), Amara_municipalis (S16)]",1.12868816032792,1.40501580963592
"Omega1[Amara_curta (S7), Amara_municipalis (S16)]",1.0213238791593,1.05615423788952
"Omega1[Amara_equestris (S8), Amara_municipalis (S16)]",1.0460751083828,1.15195452335668
"Omega1[Amara_eurynota (S9), Amara_municipalis (S16)]",1.32069419900646,1.87364030561464
"Omega1[Amara_familiaris (S10), Amara_municipalis (S16)]",1.05626122950103,1.07911673992401
"Omega1[Amara_fulva (S11), Amara_municipalis (S16)]",1.01223870186488,1.02219064528795
"Omega1[Amara_fusca (S12), Amara_municipalis (S16)]",1.11462173566349,1.31435934323587
"Omega1[Amara_lucida (S13), Amara_municipalis (S16)]",1.05503230787609,1.17083207594184
"Omega1[Amara_lunicollis (S14), Amara_municipalis (S16)]",1.4349525327653,2.12454364786569
"Omega1[Amara_makolskii (S15), Amara_municipalis (S16)]",1.11520927522903,1.35258051415991
"Omega1[Amara_municipalis (S16), Amara_municipalis (S16)]",1.03446235781784,1.07687863333278
"Omega1[Amara_ovata (S17), Amara_municipalis (S16)]",1.03349174436641,1.10050819624275
"Omega1[Amara_similata (S18), Amara_municipalis (S16)]",1.1742188931861,1.50053745729512
"Omega1[Amara_tibialis (S19), Amara_municipalis (S16)]",1.22073687173232,1.65218981392937
"Omega1[Anisodactylus_binotatus (S20), Amara_municipalis (S16)]",1.01552116697769,1.0281981051846
"Omega1[Badister_bullatus (S21), Amara_municipalis (S16)]",1.02007061685089,1.05925160786554
"Omega1[Bembidion_lampros (S22), Amara_municipalis (S16)]",1.05840026600092,1.1873833423242
"Omega1[Bembidion_properans (S23), Amara_municipalis (S16)]",1.22764931260621,1.6353485083931
"Omega1[Bradycellus_harpalinus (S24), Amara_municipalis (S16)]",1.02194184530388,1.04450695431475
"Omega1[Calathus_ambiguus (S25), Amara_municipalis (S16)]",1.19014224066265,1.54720373007832
"Omega1[Calathus_cinctus (S26), Amara_municipalis (S16)]",1.07122251090672,1.1856493162674
"Omega1[Calathus_erratus (S27), Amara_municipalis (S16)]",1.06507141015334,1.20588557273396
"Omega1[Calathus_fuscipes (S28), Amara_municipalis (S16)]",1.03636188791712,1.09092619453402
"Omega1[Calathus_melanocephalus (S29), Amara_municipalis (S16)]",1.66682354700226,2.68446313942931
"Omega1[Carabus_nemoralis (S30), Amara_municipalis (S16)]",1.1315133749997,1.38182949180415
"Omega1[Cicindela_campestris (S31), Amara_municipalis (S16)]",1.16575255468083,1.48160948428564
"Omega1[Cicindela_hybrida (S32), Amara_municipalis (S16)]",1.2825965391923,1.7804232493516
"Omega1[Harpalus_affinis (S33), Amara_municipalis (S16)]",1.0584807973765,1.18105714077617
"Omega1[Harpalus_anxius (S34), Amara_municipalis (S16)]",1.32291414574904,1.88387040167318
"Omega1[Harpalus_autumnalis (S35), Amara_municipalis (S16)]",1.28044134724943,1.83146458306004
"Omega1[Harpalus_calceatus (S36), Amara_municipalis (S16)]",1.36066685341496,2.04904406456002
"Omega1[Harpalus_distinguendus (S37), Amara_municipalis (S16)]",1.30513771836134,1.82458833669895
"Omega1[Harpalus_flavescens (S38), Amara_municipalis (S16)]",1.07238588230475,1.23131453260366
"Omega1[Harpalus_griseus (S39), Amara_municipalis (S16)]",1.43243001786719,2.35397941935376
"Omega1[Harpalus_latus (S40), Amara_municipalis (S16)]",1.0200299095052,1.05499342401653
"Omega1[Harpalus_luteicornis (S41), Amara_municipalis (S16)]",1.14779834300146,1.43213982493047
"Omega1[Cryptophonus_melancholicus (S42), Amara_municipalis (S16)]",1.23182811401186,1.66901280194334
"Omega1[Harpalus_picipennis (S43), Amara_municipalis (S16)]",1.00411177992962,1.01133471511732
"Omega1[Harpalus_pumilus (S44), Amara_municipalis (S16)]",1.1373050840858,1.40764748218355
"Omega1[Harpalus_rubripes (S45), Amara_municipalis (S16)]",1.05108546662802,1.15290905185524
"Omega1[Harpalus_rufipalpis (S46), Amara_municipalis (S16)]",1.10127663074036,1.31156634746639
"Omega1[Harpalus_rufipes (S47), Amara_municipalis (S16)]",1.0859480249662,1.26929642970062
"Omega1[Harpalus_serripes (S48), Amara_municipalis (S16)]",1.05136240068291,1.124004630609
"Omega1[Semiophonus_signaticornis (S49), Amara_municipalis (S16)]",1.33518362769403,1.90589924824814
"Omega1[Harpalus_smaragdinus (S50), Amara_municipalis (S16)]",1.0261109463722,1.09056273758575
"Omega1[Harpalus_tardus (S51), Amara_municipalis (S16)]",1.54722331074506,2.60146325558925
"Omega1[Leistus_ferrugineus (S52), Amara_municipalis (S16)]",1.03453140526134,1.09162073550447
"Omega1[Leistus_rufomarginatus (S53), Amara_municipalis (S16)]",1.16002833328842,1.46429444363882
"Omega1[Licinus_depressus (S54), Amara_municipalis (S16)]",1.02527748256204,1.07053528666147
"Omega1[Loricera_pilicornis (S55), Amara_municipalis (S16)]",1.11728365743451,1.35184566995068
"Omega1[Masoreus_wetterhallii (S56), Amara_municipalis (S16)]",1.02381458780692,1.06894101782434
"Omega1[Microlestes_minutulus (S57), Amara_municipalis (S16)]",1.53712701107588,2.51633502657899
"Omega1[Nebria_brevicollis (S58), Amara_municipalis (S16)]",1.00596040349856,1.01545975653046
"Omega1[Nebria_salina (S59), Amara_municipalis (S16)]",1.13804691176999,1.41801258754173
"Omega1[Notiophilus_aestuans (S60), Amara_municipalis (S16)]",1.04681708823092,1.13304894929741
"Omega1[Notiophilus_aquaticus (S61), Amara_municipalis (S16)]",1.01409505889225,1.03692474127054
"Omega1[Notiophilus_palustris (S62), Amara_municipalis (S16)]",1.00753334700977,1.02263163225287
"Omega1[Panagaeus_bipustulatus (S63), Amara_municipalis (S16)]",1.01881235468065,1.05741978124503
"Omega1[Poecilus_cupreus (S64), Amara_municipalis (S16)]",1.02519280281047,1.08039708916595
"Omega1[Poecilus_lepidus (S65), Amara_municipalis (S16)]",1.45393996920351,2.36027827950867
"Omega1[Poecilus_versicolor (S66), Amara_municipalis (S16)]",1.50562873844509,2.45409649589535
"Omega1[Pterostichus_diligens (S67), Amara_municipalis (S16)]",1.00875942562687,1.0099670967759
"Omega1[Pterostichus_niger (S68), Amara_municipalis (S16)]",1.14007749445765,1.41546595818905
"Omega1[Pterostichus_vernalis (S69), Amara_municipalis (S16)]",1.05191434041667,1.16436272824089
"Omega1[Stenolophus_teutonus (S70), Amara_municipalis (S16)]",1.10420885304949,1.33040244405263
"Omega1[Syntomus_foveatus (S71), Amara_municipalis (S16)]",1.30209169975464,1.93616565190155
"Omega1[Syntomus_truncatellus (S72), Amara_municipalis (S16)]",1.68421013738298,3.06652119065413
"Omega1[Trechus_quadristriatus (S73), Amara_municipalis (S16)]",1.03391798428763,1.11477606323779
"Omega1[Amara_aenea (S1), Amara_ovata (S17)]",1.07693419726025,1.23754003052426
"Omega1[Amara_anthobia (S2), Amara_ovata (S17)]",1.08226083507031,1.16943815876581
"Omega1[Amara_apricaria (S3), Amara_ovata (S17)]",1.00654631783432,1.02146432677104
"Omega1[Amara_aulica (S4), Amara_ovata (S17)]",1.05295810289584,1.17260546914843
"Omega1[Amara_bifrons (S5), Amara_ovata (S17)]",1.06371948380536,1.15465069380469
"Omega1[Amara_convexior (S6), Amara_ovata (S17)]",1.04120869593774,1.11334584982291
"Omega1[Amara_curta (S7), Amara_ovata (S17)]",1.05361469537961,1.1596639988989
"Omega1[Amara_equestris (S8), Amara_ovata (S17)]",1.05991768347511,1.16681411998994
"Omega1[Amara_eurynota (S9), Amara_ovata (S17)]",1.00788017304338,1.01779582642987
"Omega1[Amara_familiaris (S10), Amara_ovata (S17)]",1.21930355721163,1.64796265715454
"Omega1[Amara_fulva (S11), Amara_ovata (S17)]",1.01269002909185,1.0328710151308
"Omega1[Amara_fusca (S12), Amara_ovata (S17)]",1.18444758767168,1.52366131571114
"Omega1[Amara_lucida (S13), Amara_ovata (S17)]",1.10567329418573,1.31595196438682
"Omega1[Amara_lunicollis (S14), Amara_ovata (S17)]",1.15759251823266,1.45595173097736
"Omega1[Amara_makolskii (S15), Amara_ovata (S17)]",1.12698890454863,1.35762706206465
"Omega1[Amara_municipalis (S16), Amara_ovata (S17)]",1.03349174436641,1.10050819624275
"Omega1[Amara_ovata (S17), Amara_ovata (S17)]",1.00685140172831,1.00818794367252
"Omega1[Amara_similata (S18), Amara_ovata (S17)]",1.0297698379379,1.07557564399255
"Omega1[Amara_tibialis (S19), Amara_ovata (S17)]",1.11946846430774,1.35670756107903
"Omega1[Anisodactylus_binotatus (S20), Amara_ovata (S17)]",1.01508692448271,1.04968540161519
"Omega1[Badister_bullatus (S21), Amara_ovata (S17)]",1.03164013881442,1.10887056069201
"Omega1[Bembidion_lampros (S22), Amara_ovata (S17)]",1.03618493973228,1.12297643163977
"Omega1[Bembidion_properans (S23), Amara_ovata (S17)]",1.08286241523737,1.25503975401289
"Omega1[Bradycellus_harpalinus (S24), Amara_ovata (S17)]",1.01570083177434,1.04213178353713
"Omega1[Calathus_ambiguus (S25), Amara_ovata (S17)]",1.05257268023348,1.15499092375888
"Omega1[Calathus_cinctus (S26), Amara_ovata (S17)]",1.01940995560143,1.04145817012135
"Omega1[Calathus_erratus (S27), Amara_ovata (S17)]",1.08043403228701,1.25808612581215
"Omega1[Calathus_fuscipes (S28), Amara_ovata (S17)]",1.10444804383168,1.31895513952202
"Omega1[Calathus_melanocephalus (S29), Amara_ovata (S17)]",1.15805326320254,1.45689348121617
"Omega1[Carabus_nemoralis (S30), Amara_ovata (S17)]",1.10870722325133,1.30771845162315
"Omega1[Cicindela_campestris (S31), Amara_ovata (S17)]",1.11545563491031,1.35561533841716
"Omega1[Cicindela_hybrida (S32), Amara_ovata (S17)]",1.14108103979622,1.40947783445299
"Omega1[Harpalus_affinis (S33), Amara_ovata (S17)]",1.0882561134773,1.26363839494432
"Omega1[Harpalus_anxius (S34), Amara_ovata (S17)]",1.05231995646046,1.17072780240216
"Omega1[Harpalus_autumnalis (S35), Amara_ovata (S17)]",1.04428050013993,1.10628222598521
"Omega1[Harpalus_calceatus (S36), Amara_ovata (S17)]",1.14584964565388,1.43468179180231
"Omega1[Harpalus_distinguendus (S37), Amara_ovata (S17)]",1.02199544412095,1.07440574047287
"Omega1[Harpalus_flavescens (S38), Amara_ovata (S17)]",1.0335884297958,1.08878994191133
"Omega1[Harpalus_griseus (S39), Amara_ovata (S17)]",1.056428204319,1.12640474505452
"Omega1[Harpalus_latus (S40), Amara_ovata (S17)]",1.08260835429627,1.24897897625245
"Omega1[Harpalus_luteicornis (S41), Amara_ovata (S17)]",1.06759685981496,1.19565045979164
"Omega1[Cryptophonus_melancholicus (S42), Amara_ovata (S17)]",1.17111154109315,1.50503573925232
"Omega1[Harpalus_picipennis (S43), Amara_ovata (S17)]",1.02320575087833,1.06209641745079
"Omega1[Harpalus_pumilus (S44), Amara_ovata (S17)]",1.015168208925,1.04979161163196
"Omega1[Harpalus_rubripes (S45), Amara_ovata (S17)]",1.2748466854683,1.74521644334952
"Omega1[Harpalus_rufipalpis (S46), Amara_ovata (S17)]",1.01685775091736,1.01709668701154
"Omega1[Harpalus_rufipes (S47), Amara_ovata (S17)]",1.10719917438761,1.307509788675
"Omega1[Harpalus_serripes (S48), Amara_ovata (S17)]",1.04915606487648,1.13548831843826
"Omega1[Semiophonus_signaticornis (S49), Amara_ovata (S17)]",1.06086195935117,1.18985165651004
"Omega1[Harpalus_smaragdinus (S50), Amara_ovata (S17)]",1.02935689394328,1.07057909471618
"Omega1[Harpalus_tardus (S51), Amara_ovata (S17)]",1.08091908497903,1.17941060239715
"Omega1[Leistus_ferrugineus (S52), Amara_ovata (S17)]",1.06145668803198,1.19000628930429
"Omega1[Leistus_rufomarginatus (S53), Amara_ovata (S17)]",1.02829423329672,1.07914907187874
"Omega1[Licinus_depressus (S54), Amara_ovata (S17)]",1.04876958710081,1.16216344330617
"Omega1[Loricera_pilicornis (S55), Amara_ovata (S17)]",1.0224909743183,1.07818478180936
"Omega1[Masoreus_wetterhallii (S56), Amara_ovata (S17)]",1.00212878839207,1.0068363972042
"Omega1[Microlestes_minutulus (S57), Amara_ovata (S17)]",1.17142881027409,1.54998395324849
"Omega1[Nebria_brevicollis (S58), Amara_ovata (S17)]",1.01661479937336,1.0323793503745
"Omega1[Nebria_salina (S59), Amara_ovata (S17)]",1.03965961086581,1.12923354247484
"Omega1[Notiophilus_aestuans (S60), Amara_ovata (S17)]",1.00534640437702,1.01231831603409
"Omega1[Notiophilus_aquaticus (S61), Amara_ovata (S17)]",1.01757829439828,1.0597944063119
"Omega1[Notiophilus_palustris (S62), Amara_ovata (S17)]",1.02274564804646,1.07568069196859
"Omega1[Panagaeus_bipustulatus (S63), Amara_ovata (S17)]",1.06816005129601,1.22175047409983
"Omega1[Poecilus_cupreus (S64), Amara_ovata (S17)]",1.0768131360146,1.24317145754686
"Omega1[Poecilus_lepidus (S65), Amara_ovata (S17)]",1.19384042110407,1.58804579874999
"Omega1[Poecilus_versicolor (S66), Amara_ovata (S17)]",1.06016154585498,1.12435927791371
"Omega1[Pterostichus_diligens (S67), Amara_ovata (S17)]",1.01146520413242,1.03712515079131
"Omega1[Pterostichus_niger (S68), Amara_ovata (S17)]",1.04981459998613,1.15803700227839
"Omega1[Pterostichus_vernalis (S69), Amara_ovata (S17)]",1.00769623046783,1.02581776575292
"Omega1[Stenolophus_teutonus (S70), Amara_ovata (S17)]",1.0818948697624,1.25972876150551
"Omega1[Syntomus_foveatus (S71), Amara_ovata (S17)]",1.08773685483174,1.23456224945802
"Omega1[Syntomus_truncatellus (S72), Amara_ovata (S17)]",1.08877160274887,1.26028485209768
"Omega1[Trechus_quadristriatus (S73), Amara_ovata (S17)]",1.04178579403047,1.14072475631052
"Omega1[Amara_aenea (S1), Amara_similata (S18)]",1.08751902702086,1.27239779604289
"Omega1[Amara_anthobia (S2), Amara_similata (S18)]",1.18557240853903,1.58379784742866
"Omega1[Amara_apricaria (S3), Amara_similata (S18)]",1.04077895896646,1.10139910934258
"Omega1[Amara_aulica (S4), Amara_similata (S18)]",1.08261560198767,1.24289585283656
"Omega1[Amara_bifrons (S5), Amara_similata (S18)]",1.38358627923569,2.12217175533588
"Omega1[Amara_convexior (S6), Amara_similata (S18)]",1.51420527422815,2.33186968301803
"Omega1[Amara_curta (S7), Amara_similata (S18)]",1.24901139722599,1.73667853591062
"Omega1[Amara_equestris (S8), Amara_similata (S18)]",1.27451390501124,1.80912011222411
"Omega1[Amara_eurynota (S9), Amara_similata (S18)]",1.02829683546274,1.07566164794433
"Omega1[Amara_familiaris (S10), Amara_similata (S18)]",1.33544433823445,1.96327671607578
"Omega1[Amara_fulva (S11), Amara_similata (S18)]",1.01736033026816,1.02700123999549
"Omega1[Amara_fusca (S12), Amara_similata (S18)]",1.90022047847878,3.22217848271065
"Omega1[Amara_lucida (S13), Amara_similata (S18)]",1.12145101785306,1.36354124185047
"Omega1[Amara_lunicollis (S14), Amara_similata (S18)]",1.10046047138856,1.30252047825369
"Omega1[Amara_makolskii (S15), Amara_similata (S18)]",1.29884459983191,1.91581463175994
"Omega1[Amara_municipalis (S16), Amara_similata (S18)]",1.1742188931861,1.50053745729512
"Omega1[Amara_ovata (S17), Amara_similata (S18)]",1.0297698379379,1.07557564399255
"Omega1[Amara_similata (S18), Amara_similata (S18)]",1.12496139566647,1.39590939249734
"Omega1[Amara_tibialis (S19), Amara_similata (S18)]",1.21780629026326,1.61898663308077
"Omega1[Anisodactylus_binotatus (S20), Amara_similata (S18)]",1.10194949548164,1.29725913664191
"Omega1[Badister_bullatus (S21), Amara_similata (S18)]",1.04607528113676,1.14234839874412
"Omega1[Bembidion_lampros (S22), Amara_similata (S18)]",1.10922332688484,1.33283022523128
"Omega1[Bembidion_properans (S23), Amara_similata (S18)]",1.00785838112554,1.02595823093551
"Omega1[Bradycellus_harpalinus (S24), Amara_similata (S18)]",1.01270616856805,1.01835346065148
"Omega1[Calathus_ambiguus (S25), Amara_similata (S18)]",1.03446135155605,1.10831413021684
"Omega1[Calathus_cinctus (S26), Amara_similata (S18)]",1.30367766353993,1.8985111493696
"Omega1[Calathus_erratus (S27), Amara_similata (S18)]",1.5807050759721,2.48484800028003
"Omega1[Calathus_fuscipes (S28), Amara_similata (S18)]",1.12361379974614,1.37805544498999
"Omega1[Calathus_melanocephalus (S29), Amara_similata (S18)]",1.31664244166741,1.91161210278033
"Omega1[Carabus_nemoralis (S30), Amara_similata (S18)]",1.01191520061607,1.02012319665075
"Omega1[Cicindela_campestris (S31), Amara_similata (S18)]",1.14669383903124,1.42523276686522
"Omega1[Cicindela_hybrida (S32), Amara_similata (S18)]",1.54157024206637,2.43471300452355
"Omega1[Harpalus_affinis (S33), Amara_similata (S18)]",1.0746889260973,1.23779012353838
"Omega1[Harpalus_anxius (S34), Amara_similata (S18)]",1.05758466562107,1.18320031546218
"Omega1[Harpalus_autumnalis (S35), Amara_similata (S18)]",1.17290239699338,1.50190128279064
"Omega1[Harpalus_calceatus (S36), Amara_similata (S18)]",1.49604831160066,2.27804242374487
"Omega1[Harpalus_distinguendus (S37), Amara_similata (S18)]",1.11826827571203,1.36196412927583
"Omega1[Harpalus_flavescens (S38), Amara_similata (S18)]",1.2366404664739,1.66438763009233
"Omega1[Harpalus_griseus (S39), Amara_similata (S18)]",1.10706597548113,1.31582983627457
"Omega1[Harpalus_latus (S40), Amara_similata (S18)]",1.21274166489824,1.65206822952925
"Omega1[Harpalus_luteicornis (S41), Amara_similata (S18)]",1.10102539322132,1.29378905000097
"Omega1[Cryptophonus_melancholicus (S42), Amara_similata (S18)]",1.47467973494522,2.2144955525189
"Omega1[Harpalus_picipennis (S43), Amara_similata (S18)]",1.04733901262432,1.07935540968582
"Omega1[Harpalus_pumilus (S44), Amara_similata (S18)]",1.13619646071743,1.40737851004163
"Omega1[Harpalus_rubripes (S45), Amara_similata (S18)]",1.65038964009446,2.62136679035754
"Omega1[Harpalus_rufipalpis (S46), Amara_similata (S18)]",1.17096820479604,1.56381703661767
"Omega1[Harpalus_rufipes (S47), Amara_similata (S18)]",1.49669057643904,2.28821780611235
"Omega1[Harpalus_serripes (S48), Amara_similata (S18)]",1.0463444934243,1.1499001180159
"Omega1[Semiophonus_signaticornis (S49), Amara_similata (S18)]",1.14174012297777,1.43878287199628
"Omega1[Harpalus_smaragdinus (S50), Amara_similata (S18)]",1.249003886653,1.71397718965584
"Omega1[Harpalus_tardus (S51), Amara_similata (S18)]",1.2304107355918,1.65334468118658
"Omega1[Leistus_ferrugineus (S52), Amara_similata (S18)]",1.02130811990602,1.06235388541102
"Omega1[Leistus_rufomarginatus (S53), Amara_similata (S18)]",1.01905944724774,1.04112330470906
"Omega1[Licinus_depressus (S54), Amara_similata (S18)]",1.0829008481979,1.24886219947532
"Omega1[Loricera_pilicornis (S55), Amara_similata (S18)]",1.02971932934468,1.07652285881401
"Omega1[Masoreus_wetterhallii (S56), Amara_similata (S18)]",1.02755038305799,1.0313173527572
"Omega1[Microlestes_minutulus (S57), Amara_similata (S18)]",1.31335149499346,1.86615341286376
"Omega1[Nebria_brevicollis (S58), Amara_similata (S18)]",1.1622866593889,1.48122909766725
"Omega1[Nebria_salina (S59), Amara_similata (S18)]",1.15329889056934,1.44376950906697
"Omega1[Notiophilus_aestuans (S60), Amara_similata (S18)]",1.0216068679505,1.02846904582808
"Omega1[Notiophilus_aquaticus (S61), Amara_similata (S18)]",1.03673899117266,1.11738653237554
"Omega1[Notiophilus_palustris (S62), Amara_similata (S18)]",1.04230257460122,1.10598212215854
"Omega1[Panagaeus_bipustulatus (S63), Amara_similata (S18)]",1.06050832115809,1.15829143769973
"Omega1[Poecilus_cupreus (S64), Amara_similata (S18)]",1.16389237681661,1.47221801628009
"Omega1[Poecilus_lepidus (S65), Amara_similata (S18)]",1.73267623430128,3.11259042242455
"Omega1[Poecilus_versicolor (S66), Amara_similata (S18)]",1.09633237673854,1.2621279698566
"Omega1[Pterostichus_diligens (S67), Amara_similata (S18)]",1.05881518043609,1.16745918656216
"Omega1[Pterostichus_niger (S68), Amara_similata (S18)]",1.13322343586324,1.42104089688084
"Omega1[Pterostichus_vernalis (S69), Amara_similata (S18)]",1.06931613019302,1.20253236290284
"Omega1[Stenolophus_teutonus (S70), Amara_similata (S18)]",1.11478040912744,1.33371672833982
"Omega1[Syntomus_foveatus (S71), Amara_similata (S18)]",1.53780038805006,2.52606189869087
"Omega1[Syntomus_truncatellus (S72), Amara_similata (S18)]",1.08048346071395,1.22874580337195
