"","x"
"Omega1[Amara_lucida (S13), Amara_makolskii (S15)]",585.476320349913
"Omega1[Amara_lunicollis (S14), Amara_makolskii (S15)]",625.504947500982
"Omega1[Amara_makolskii (S15), Amara_makolskii (S15)]",1347.19847950226
"Omega1[Amara_municipalis (S16), Amara_makolskii (S15)]",1030.32679585185
"Omega1[Amara_ovata (S17), Amara_makolskii (S15)]",2085.99599741754
"Omega1[Amara_similata (S18), Amara_makolskii (S15)]",893.719560910332
"Omega1[Amara_tibialis (S19), Amara_makolskii (S15)]",800.707360607204
"Omega1[Anisodactylus_binotatus (S20), Amara_makolskii (S15)]",1563.74500595503
"Omega1[Badister_bullatus (S21), Amara_makolskii (S15)]",1640.21119069274
"Omega1[Bembidion_lampros (S22), Amara_makolskii (S15)]",476.890593348925
"Omega1[Bembidion_properans (S23), Amara_makolskii (S15)]",952.715815131641
"Omega1[Bradycellus_harpalinus (S24), Amara_makolskii (S15)]",1154.03273706058
"Omega1[Calathus_ambiguus (S25), Amara_makolskii (S15)]",379.942474930173
"Omega1[Calathus_cinctus (S26), Amara_makolskii (S15)]",1010.35222356995
"Omega1[Calathus_erratus (S27), Amara_makolskii (S15)]",499.824383482991
"Omega1[Calathus_fuscipes (S28), Amara_makolskii (S15)]",325.913882610276
"Omega1[Calathus_melanocephalus (S29), Amara_makolskii (S15)]",1013.99235121136
"Omega1[Carabus_nemoralis (S30), Amara_makolskii (S15)]",472.477067355967
"Omega1[Cicindela_campestris (S31), Amara_makolskii (S15)]",339.684628187843
"Omega1[Cicindela_hybrida (S32), Amara_makolskii (S15)]",377.520753133461
"Omega1[Harpalus_affinis (S33), Amara_makolskii (S15)]",1068.45424420541
"Omega1[Harpalus_anxius (S34), Amara_makolskii (S15)]",449.800933427658
"Omega1[Harpalus_autumnalis (S35), Amara_makolskii (S15)]",719.31178900808
"Omega1[Harpalus_calceatus (S36), Amara_makolskii (S15)]",595.599761796359
"Omega1[Harpalus_distinguendus (S37), Amara_makolskii (S15)]",959.860285905185
"Omega1[Harpalus_flavescens (S38), Amara_makolskii (S15)]",424.033120678023
"Omega1[Harpalus_griseus (S39), Amara_makolskii (S15)]",275.975090428793
"Omega1[Harpalus_latus (S40), Amara_makolskii (S15)]",1056.11856399906
"Omega1[Harpalus_luteicornis (S41), Amara_makolskii (S15)]",601.762559353816
"Omega1[Cryptophonus_melancholicus (S42), Amara_makolskii (S15)]",507.561531288452
"Omega1[Harpalus_picipennis (S43), Amara_makolskii (S15)]",517.969018052646
"Omega1[Harpalus_pumilus (S44), Amara_makolskii (S15)]",885.592685553311
"Omega1[Harpalus_rubripes (S45), Amara_makolskii (S15)]",990.749205171858
"Omega1[Harpalus_rufipalpis (S46), Amara_makolskii (S15)]",218.771673523281
"Omega1[Harpalus_rufipes (S47), Amara_makolskii (S15)]",682.038354337203
"Omega1[Harpalus_serripes (S48), Amara_makolskii (S15)]",547.12168054616
"Omega1[Semiophonus_signaticornis (S49), Amara_makolskii (S15)]",381.769237183299
"Omega1[Harpalus_smaragdinus (S50), Amara_makolskii (S15)]",423.903179025679
"Omega1[Harpalus_tardus (S51), Amara_makolskii (S15)]",257.68407490415
"Omega1[Leistus_ferrugineus (S52), Amara_makolskii (S15)]",1261.94541453846
"Omega1[Leistus_rufomarginatus (S53), Amara_makolskii (S15)]",545.328145123133
"Omega1[Licinus_depressus (S54), Amara_makolskii (S15)]",921.411458014683
"Omega1[Loricera_pilicornis (S55), Amara_makolskii (S15)]",1449.37797959802
"Omega1[Masoreus_wetterhallii (S56), Amara_makolskii (S15)]",1459.87956682321
"Omega1[Microlestes_minutulus (S57), Amara_makolskii (S15)]",763.832892545312
"Omega1[Nebria_brevicollis (S58), Amara_makolskii (S15)]",539.029436804535
"Omega1[Nebria_salina (S59), Amara_makolskii (S15)]",1010.66665306311
"Omega1[Notiophilus_aestuans (S60), Amara_makolskii (S15)]",1954.43760477419
"Omega1[Notiophilus_aquaticus (S61), Amara_makolskii (S15)]",714.544787533887
"Omega1[Notiophilus_palustris (S62), Amara_makolskii (S15)]",562.028497011979
"Omega1[Panagaeus_bipustulatus (S63), Amara_makolskii (S15)]",720.405905629246
"Omega1[Poecilus_cupreus (S64), Amara_makolskii (S15)]",571.520308106742
"Omega1[Poecilus_lepidus (S65), Amara_makolskii (S15)]",409.74696167147
"Omega1[Poecilus_versicolor (S66), Amara_makolskii (S15)]",571.825431242633
"Omega1[Pterostichus_diligens (S67), Amara_makolskii (S15)]",1225.08807717684
"Omega1[Pterostichus_niger (S68), Amara_makolskii (S15)]",719.248547937938
"Omega1[Pterostichus_vernalis (S69), Amara_makolskii (S15)]",1631.66919190448
"Omega1[Stenolophus_teutonus (S70), Amara_makolskii (S15)]",1041.79697992281
"Omega1[Syntomus_foveatus (S71), Amara_makolskii (S15)]",757.884899183546
"Omega1[Syntomus_truncatellus (S72), Amara_makolskii (S15)]",773.535145845052
"Omega1[Trechus_quadristriatus (S73), Amara_makolskii (S15)]",898.972460603155
"Omega1[Amara_aenea (S1), Amara_municipalis (S16)]",844.349566376846
"Omega1[Amara_anthobia (S2), Amara_municipalis (S16)]",1058.69530038133
"Omega1[Amara_apricaria (S3), Amara_municipalis (S16)]",1263.30751599497
"Omega1[Amara_aulica (S4), Amara_municipalis (S16)]",908.515259663645
"Omega1[Amara_bifrons (S5), Amara_municipalis (S16)]",895.421248653098
"Omega1[Amara_convexior (S6), Amara_municipalis (S16)]",861.841301772097
"Omega1[Amara_curta (S7), Amara_municipalis (S16)]",776.168998370471
"Omega1[Amara_equestris (S8), Amara_municipalis (S16)]",2167.91430511563
"Omega1[Amara_eurynota (S9), Amara_municipalis (S16)]",1229.2981541783
"Omega1[Amara_familiaris (S10), Amara_municipalis (S16)]",1000.77146896583
"Omega1[Amara_fulva (S11), Amara_municipalis (S16)]",1705.07491342749
"Omega1[Amara_fusca (S12), Amara_municipalis (S16)]",639.561911197272
"Omega1[Amara_lucida (S13), Amara_municipalis (S16)]",681.141211355329
"Omega1[Amara_lunicollis (S14), Amara_municipalis (S16)]",853.828464937225
"Omega1[Amara_makolskii (S15), Amara_municipalis (S16)]",1030.32679585185
"Omega1[Amara_municipalis (S16), Amara_municipalis (S16)]",555.770013611771
"Omega1[Amara_ovata (S17), Amara_municipalis (S16)]",1958.84471366505
"Omega1[Amara_similata (S18), Amara_municipalis (S16)]",1343.07326221214
"Omega1[Amara_tibialis (S19), Amara_municipalis (S16)]",700.124697699114
"Omega1[Anisodactylus_binotatus (S20), Amara_municipalis (S16)]",2074.24864029255
"Omega1[Badister_bullatus (S21), Amara_municipalis (S16)]",1388.89623188802
"Omega1[Bembidion_lampros (S22), Amara_municipalis (S16)]",535.038937284824
"Omega1[Bembidion_properans (S23), Amara_municipalis (S16)]",834.153093851089
"Omega1[Bradycellus_harpalinus (S24), Amara_municipalis (S16)]",1693.74914323899
"Omega1[Calathus_ambiguus (S25), Amara_municipalis (S16)]",1185.1144787195
"Omega1[Calathus_cinctus (S26), Amara_municipalis (S16)]",1111.71459867024
"Omega1[Calathus_erratus (S27), Amara_municipalis (S16)]",537.200709060598
"Omega1[Calathus_fuscipes (S28), Amara_municipalis (S16)]",1016.35185790772
"Omega1[Calathus_melanocephalus (S29), Amara_municipalis (S16)]",954.182441028201
"Omega1[Carabus_nemoralis (S30), Amara_municipalis (S16)]",1011.79006983718
"Omega1[Cicindela_campestris (S31), Amara_municipalis (S16)]",1117.33980842264
"Omega1[Cicindela_hybrida (S32), Amara_municipalis (S16)]",1034.27364191357
"Omega1[Harpalus_affinis (S33), Amara_municipalis (S16)]",803.656204212373
"Omega1[Harpalus_anxius (S34), Amara_municipalis (S16)]",1089.96652627036
"Omega1[Harpalus_autumnalis (S35), Amara_municipalis (S16)]",883.009301283441
"Omega1[Harpalus_calceatus (S36), Amara_municipalis (S16)]",639.014754824955
"Omega1[Harpalus_distinguendus (S37), Amara_municipalis (S16)]",839.242482611831
"Omega1[Harpalus_flavescens (S38), Amara_municipalis (S16)]",1074.58321432802
"Omega1[Harpalus_griseus (S39), Amara_municipalis (S16)]",500.103877224926
"Omega1[Harpalus_latus (S40), Amara_municipalis (S16)]",1284.44399631579
"Omega1[Harpalus_luteicornis (S41), Amara_municipalis (S16)]",597.114217678533
"Omega1[Cryptophonus_melancholicus (S42), Amara_municipalis (S16)]",665.613327800475
"Omega1[Harpalus_picipennis (S43), Amara_municipalis (S16)]",1246.46252237015
"Omega1[Harpalus_pumilus (S44), Amara_municipalis (S16)]",782.667335155924
"Omega1[Harpalus_rubripes (S45), Amara_municipalis (S16)]",1090.42940990295
"Omega1[Harpalus_rufipalpis (S46), Amara_municipalis (S16)]",889.388879267397
"Omega1[Harpalus_rufipes (S47), Amara_municipalis (S16)]",1434.33558248682
"Omega1[Harpalus_serripes (S48), Amara_municipalis (S16)]",1111.97979891665
"Omega1[Semiophonus_signaticornis (S49), Amara_municipalis (S16)]",854.097227899138
"Omega1[Harpalus_smaragdinus (S50), Amara_municipalis (S16)]",829.440716504831
"Omega1[Harpalus_tardus (S51), Amara_municipalis (S16)]",524.910964469574
"Omega1[Leistus_ferrugineus (S52), Amara_municipalis (S16)]",1340.83260755787
"Omega1[Leistus_rufomarginatus (S53), Amara_municipalis (S16)]",1153.02452835803
"Omega1[Licinus_depressus (S54), Amara_municipalis (S16)]",1485.37762376032
"Omega1[Loricera_pilicornis (S55), Amara_municipalis (S16)]",1562.67247571102
"Omega1[Masoreus_wetterhallii (S56), Amara_municipalis (S16)]",1898.11773995777
"Omega1[Microlestes_minutulus (S57), Amara_municipalis (S16)]",822.184026097166
"Omega1[Nebria_brevicollis (S58), Amara_municipalis (S16)]",764.40520805113
"Omega1[Nebria_salina (S59), Amara_municipalis (S16)]",1508.08249932903
"Omega1[Notiophilus_aestuans (S60), Amara_municipalis (S16)]",1894.60352313996
"Omega1[Notiophilus_aquaticus (S61), Amara_municipalis (S16)]",1192.60388147555
"Omega1[Notiophilus_palustris (S62), Amara_municipalis (S16)]",767.922895052448
"Omega1[Panagaeus_bipustulatus (S63), Amara_municipalis (S16)]",1515.95700779628
"Omega1[Poecilus_cupreus (S64), Amara_municipalis (S16)]",1300.4388684719
"Omega1[Poecilus_lepidus (S65), Amara_municipalis (S16)]",854.580344329229
"Omega1[Poecilus_versicolor (S66), Amara_municipalis (S16)]",673.335286687078
"Omega1[Pterostichus_diligens (S67), Amara_municipalis (S16)]",1286.5997482887
"Omega1[Pterostichus_niger (S68), Amara_municipalis (S16)]",1104.18401036774
"Omega1[Pterostichus_vernalis (S69), Amara_municipalis (S16)]",1875.80615856263
"Omega1[Stenolophus_teutonus (S70), Amara_municipalis (S16)]",1505.76876056341
"Omega1[Syntomus_foveatus (S71), Amara_municipalis (S16)]",1175.61076710237
"Omega1[Syntomus_truncatellus (S72), Amara_municipalis (S16)]",517.504349230359
"Omega1[Trechus_quadristriatus (S73), Amara_municipalis (S16)]",1573.92736451463
"Omega1[Amara_aenea (S1), Amara_ovata (S17)]",1585.58626803531
"Omega1[Amara_anthobia (S2), Amara_ovata (S17)]",3164.79409035441
"Omega1[Amara_apricaria (S3), Amara_ovata (S17)]",1446.61036437997
"Omega1[Amara_aulica (S4), Amara_ovata (S17)]",1767.14053094651
"Omega1[Amara_bifrons (S5), Amara_ovata (S17)]",2521.76078630895
"Omega1[Amara_convexior (S6), Amara_ovata (S17)]",1447.27755286724
"Omega1[Amara_curta (S7), Amara_ovata (S17)]",1735.69416237512
"Omega1[Amara_equestris (S8), Amara_ovata (S17)]",3192.51056436348
"Omega1[Amara_eurynota (S9), Amara_ovata (S17)]",2303.01522197323
"Omega1[Amara_familiaris (S10), Amara_ovata (S17)]",1301.54013468693
"Omega1[Amara_fulva (S11), Amara_ovata (S17)]",1924.00159229861
"Omega1[Amara_fusca (S12), Amara_ovata (S17)]",1482.79371228013
"Omega1[Amara_lucida (S13), Amara_ovata (S17)]",1396.28855335376
"Omega1[Amara_lunicollis (S14), Amara_ovata (S17)]",2106.4493210275
"Omega1[Amara_makolskii (S15), Amara_ovata (S17)]",2085.99599741754
"Omega1[Amara_municipalis (S16), Amara_ovata (S17)]",1958.84471366505
"Omega1[Amara_ovata (S17), Amara_ovata (S17)]",1449.21624208147
"Omega1[Amara_similata (S18), Amara_ovata (S17)]",1809.79418345126
"Omega1[Amara_tibialis (S19), Amara_ovata (S17)]",1735.26655283431
"Omega1[Anisodactylus_binotatus (S20), Amara_ovata (S17)]",2442.05267103279
"Omega1[Badister_bullatus (S21), Amara_ovata (S17)]",1837.10539600951
"Omega1[Bembidion_lampros (S22), Amara_ovata (S17)]",1654.41431303852
"Omega1[Bembidion_properans (S23), Amara_ovata (S17)]",1299.37902092248
"Omega1[Bradycellus_harpalinus (S24), Amara_ovata (S17)]",2316.23955922815
"Omega1[Calathus_ambiguus (S25), Amara_ovata (S17)]",1876.8453342063
"Omega1[Calathus_cinctus (S26), Amara_ovata (S17)]",2035.36612123635
"Omega1[Calathus_erratus (S27), Amara_ovata (S17)]",1707.98180437418
"Omega1[Calathus_fuscipes (S28), Amara_ovata (S17)]",1448.07092979377
"Omega1[Calathus_melanocephalus (S29), Amara_ovata (S17)]",2235.51738704346
"Omega1[Carabus_nemoralis (S30), Amara_ovata (S17)]",1431.10712829535
"Omega1[Cicindela_campestris (S31), Amara_ovata (S17)]",1371.10547558215
"Omega1[Cicindela_hybrida (S32), Amara_ovata (S17)]",1082.39938717698
"Omega1[Harpalus_affinis (S33), Amara_ovata (S17)]",1580.53275610623
"Omega1[Harpalus_anxius (S34), Amara_ovata (S17)]",1815.65283162317
"Omega1[Harpalus_autumnalis (S35), Amara_ovata (S17)]",1747.95125365073
"Omega1[Harpalus_calceatus (S36), Amara_ovata (S17)]",1877.16962791994
"Omega1[Harpalus_distinguendus (S37), Amara_ovata (S17)]",1729.91646321909
"Omega1[Harpalus_flavescens (S38), Amara_ovata (S17)]",1677.75927198156
"Omega1[Harpalus_griseus (S39), Amara_ovata (S17)]",1694.96626479975
"Omega1[Harpalus_latus (S40), Amara_ovata (S17)]",2265.2553748595
"Omega1[Harpalus_luteicornis (S41), Amara_ovata (S17)]",1615.75096583647
"Omega1[Cryptophonus_melancholicus (S42), Amara_ovata (S17)]",1980.30223624099
"Omega1[Harpalus_picipennis (S43), Amara_ovata (S17)]",1433.16786157175
"Omega1[Harpalus_pumilus (S44), Amara_ovata (S17)]",1667.44777395318
"Omega1[Harpalus_rubripes (S45), Amara_ovata (S17)]",1725.44500530709
"Omega1[Harpalus_rufipalpis (S46), Amara_ovata (S17)]",1540.90217176334
"Omega1[Harpalus_rufipes (S47), Amara_ovata (S17)]",2673.05448019844
"Omega1[Harpalus_serripes (S48), Amara_ovata (S17)]",1610.92413577457
"Omega1[Semiophonus_signaticornis (S49), Amara_ovata (S17)]",1299.43507381481
"Omega1[Harpalus_smaragdinus (S50), Amara_ovata (S17)]",1823.4977991626
"Omega1[Harpalus_tardus (S51), Amara_ovata (S17)]",2049.70844825402
"Omega1[Leistus_ferrugineus (S52), Amara_ovata (S17)]",1649.4526618821
"Omega1[Leistus_rufomarginatus (S53), Amara_ovata (S17)]",1337.59092529507
"Omega1[Licinus_depressus (S54), Amara_ovata (S17)]",1669.11146683334
"Omega1[Loricera_pilicornis (S55), Amara_ovata (S17)]",2489.92454232439
"Omega1[Masoreus_wetterhallii (S56), Amara_ovata (S17)]",2480.98994052988
"Omega1[Microlestes_minutulus (S57), Amara_ovata (S17)]",2109.04812517521
"Omega1[Nebria_brevicollis (S58), Amara_ovata (S17)]",1192.66923765293
"Omega1[Nebria_salina (S59), Amara_ovata (S17)]",2694.33458233807
"Omega1[Notiophilus_aestuans (S60), Amara_ovata (S17)]",2304.74162200574
"Omega1[Notiophilus_aquaticus (S61), Amara_ovata (S17)]",1659.7770499436
"Omega1[Notiophilus_palustris (S62), Amara_ovata (S17)]",928.554902848325
"Omega1[Panagaeus_bipustulatus (S63), Amara_ovata (S17)]",1583.33238693297
"Omega1[Poecilus_cupreus (S64), Amara_ovata (S17)]",1791.72651215647
"Omega1[Poecilus_lepidus (S65), Amara_ovata (S17)]",1711.5271232941
"Omega1[Poecilus_versicolor (S66), Amara_ovata (S17)]",1907.466258712
"Omega1[Pterostichus_diligens (S67), Amara_ovata (S17)]",2472.34304630168
"Omega1[Pterostichus_niger (S68), Amara_ovata (S17)]",1629.55027695159
"Omega1[Pterostichus_vernalis (S69), Amara_ovata (S17)]",2575.12237373704
"Omega1[Stenolophus_teutonus (S70), Amara_ovata (S17)]",2278.52333493175
"Omega1[Syntomus_foveatus (S71), Amara_ovata (S17)]",2084.27226216911
"Omega1[Syntomus_truncatellus (S72), Amara_ovata (S17)]",1779.57686406295
"Omega1[Trechus_quadristriatus (S73), Amara_ovata (S17)]",1689.24598035125
"Omega1[Amara_aenea (S1), Amara_similata (S18)]",1453.11914997672
"Omega1[Amara_anthobia (S2), Amara_similata (S18)]",1251.43255069877
"Omega1[Amara_apricaria (S3), Amara_similata (S18)]",1009.57970811674
"Omega1[Amara_aulica (S4), Amara_similata (S18)]",570.856845165694
"Omega1[Amara_bifrons (S5), Amara_similata (S18)]",777.72385040976
"Omega1[Amara_convexior (S6), Amara_similata (S18)]",960.559863860744
"Omega1[Amara_curta (S7), Amara_similata (S18)]",544.618706261489
"Omega1[Amara_equestris (S8), Amara_similata (S18)]",1874.52295521689
"Omega1[Amara_eurynota (S9), Amara_similata (S18)]",745.002031069396
"Omega1[Amara_familiaris (S10), Amara_similata (S18)]",758.230461684011
"Omega1[Amara_fulva (S11), Amara_similata (S18)]",1404.29604380831
"Omega1[Amara_fusca (S12), Amara_similata (S18)]",691.383645945435
"Omega1[Amara_lucida (S13), Amara_similata (S18)]",1641.38663043747
"Omega1[Amara_lunicollis (S14), Amara_similata (S18)]",1685.12728738195
"Omega1[Amara_makolskii (S15), Amara_similata (S18)]",893.719560910332
"Omega1[Amara_municipalis (S16), Amara_similata (S18)]",1343.07326221214
"Omega1[Amara_ovata (S17), Amara_similata (S18)]",1809.79418345126
"Omega1[Amara_similata (S18), Amara_similata (S18)]",1126.56670279515
"Omega1[Amara_tibialis (S19), Amara_similata (S18)]",756.689011258422
"Omega1[Anisodactylus_binotatus (S20), Amara_similata (S18)]",1812.08637983078
"Omega1[Badister_bullatus (S21), Amara_similata (S18)]",1577.25130355381
"Omega1[Bembidion_lampros (S22), Amara_similata (S18)]",606.852068122447
"Omega1[Bembidion_properans (S23), Amara_similata (S18)]",1084.63986764853
"Omega1[Bradycellus_harpalinus (S24), Amara_similata (S18)]",1610.58634915544
"Omega1[Calathus_ambiguus (S25), Amara_similata (S18)]",573.323447033444
"Omega1[Calathus_cinctus (S26), Amara_similata (S18)]",1670.0006285643
"Omega1[Calathus_erratus (S27), Amara_similata (S18)]",990.408909674566
"Omega1[Calathus_fuscipes (S28), Amara_similata (S18)]",584.064646563907
"Omega1[Calathus_melanocephalus (S29), Amara_similata (S18)]",877.144337539657
"Omega1[Carabus_nemoralis (S30), Amara_similata (S18)]",1375.06966351311
"Omega1[Cicindela_campestris (S31), Amara_similata (S18)]",766.000379704704
"Omega1[Cicindela_hybrida (S32), Amara_similata (S18)]",458.273514254442
"Omega1[Harpalus_affinis (S33), Amara_similata (S18)]",1412.18072544586
"Omega1[Harpalus_anxius (S34), Amara_similata (S18)]",875.066703820518
"Omega1[Harpalus_autumnalis (S35), Amara_similata (S18)]",972.070477999436
"Omega1[Harpalus_calceatus (S36), Amara_similata (S18)]",994.67073992225
"Omega1[Harpalus_distinguendus (S37), Amara_similata (S18)]",1037.92289380837
"Omega1[Harpalus_flavescens (S38), Amara_similata (S18)]",1643.23990332899
"Omega1[Harpalus_griseus (S39), Amara_similata (S18)]",556.713529363088
"Omega1[Harpalus_latus (S40), Amara_similata (S18)]",1192.90797960087
"Omega1[Harpalus_luteicornis (S41), Amara_similata (S18)]",974.810049397989
"Omega1[Cryptophonus_melancholicus (S42), Amara_similata (S18)]",997.369841481671
"Omega1[Harpalus_picipennis (S43), Amara_similata (S18)]",813.424125175879
"Omega1[Harpalus_pumilus (S44), Amara_similata (S18)]",856.643803100022
"Omega1[Harpalus_rubripes (S45), Amara_similata (S18)]",488.266774530993
"Omega1[Harpalus_rufipalpis (S46), Amara_similata (S18)]",503.057497041895
"Omega1[Harpalus_rufipes (S47), Amara_similata (S18)]",598.821016033519
"Omega1[Harpalus_serripes (S48), Amara_similata (S18)]",787.058958578386
"Omega1[Semiophonus_signaticornis (S49), Amara_similata (S18)]",940.526401070101
"Omega1[Harpalus_smaragdinus (S50), Amara_similata (S18)]",1030.70746558929
"Omega1[Harpalus_tardus (S51), Amara_similata (S18)]",830.144394955601
"Omega1[Leistus_ferrugineus (S52), Amara_similata (S18)]",2170.98401267729
"Omega1[Leistus_rufomarginatus (S53), Amara_similata (S18)]",907.152974631774
"Omega1[Licinus_depressus (S54), Amara_similata (S18)]",1327.2887830998
"Omega1[Loricera_pilicornis (S55), Amara_similata (S18)]",1756.02681291273
"Omega1[Masoreus_wetterhallii (S56), Amara_similata (S18)]",1155.08608388294
"Omega1[Microlestes_minutulus (S57), Amara_similata (S18)]",1103.21419300631
"Omega1[Nebria_brevicollis (S58), Amara_similata (S18)]",368.344733662451
"Omega1[Nebria_salina (S59), Amara_similata (S18)]",1597.89964662447
"Omega1[Notiophilus_aestuans (S60), Amara_similata (S18)]",1803.32023623041
"Omega1[Notiophilus_aquaticus (S61), Amara_similata (S18)]",1180.85986820286
"Omega1[Notiophilus_palustris (S62), Amara_similata (S18)]",564.219860984
"Omega1[Panagaeus_bipustulatus (S63), Amara_similata (S18)]",840.946313904847
"Omega1[Poecilus_cupreus (S64), Amara_similata (S18)]",676.58880278963
"Omega1[Poecilus_lepidus (S65), Amara_similata (S18)]",831.899600202568
"Omega1[Poecilus_versicolor (S66), Amara_similata (S18)]",940.232296919401
